"country","iso2c","iso3c","year","lastupdated","edu_exp_gdp","gdp_per_capita","gov_exp_gdp","unemployment_rate","inflation_rate","population","urban_pop_percent","education_index","hdi_proxy","region","capital","longitude","latitude","income","lending","Country.of.Asylum","Country.of.Origin","Country.of.Asylum.ISO","Refugees","Returned.Refugees","Asylum.Seekers","IDPs","Returned.IDPs","Stateless","HST","OOC"
"Mexico","MX","MEX",2010,"2025-07-01",4.93695020675659,9728.80078237782,11.2739649265619,5.303,4.15672722680174,113623895,77.815,87.2729263305664,9470,"Latin America & Caribbean","Mexico City",-99.1276,19.427,"Upper middle income","IBRD","-","Mexico","-",6809,0,9956,0,0,0,0,0
"Mexico","MX","MEX",2011,"2025-07-01",4.90405988693237,10664.4944046282,11.3282462801955,5.175,3.40737824605742,115243504,78.111,88.3800888061523,9760,"Latin America & Caribbean","Mexico City",-99.1276,19.427,"Upper middle income","IBRD","-","Mexico","-",7471,0,5328,0,0,0,0,0
"Mexico","MX","MEX",2012,"2025-07-01",4.88348007202148,10744.1335229686,11.4486765382534,4.892,4.11150981070289,116818208,78.405,90.6936187744141,10500,"Latin America & Caribbean","Mexico City",-99.1276,19.427,"Upper middle income","IBRD","-","Mexico","-",8438,0,3605,0,0,0,0,0
"Mexico","MX","MEX",2014,"2025-07-01",5.06808996200562,11391.3773510244,11.7538929130766,4.819,4.01861608078679,119784261,78.993,97.3196868896484,10950,"Latin America & Caribbean","Mexico City",-99.1276,19.427,"Upper middle income","IBRD","-","Mexico","-",10672,0,29351,0,0,0,0,0
"Mexico","MX","MEX",1994,"2025-07-01",3.47707009315491,6202.36588372862,8.97501349673226,4.436,6.96581237191123,89259205,72.985,57.8301391601562,5540,"Latin America & Caribbean","Mexico City",-99.1276,19.427,"Upper middle income","IBRD","-","Mexico","-",248,0,0,0,0,0,0,0
"Micronesia, Fed. Sts.","FM","FSM",2014,"2025-07-01",12.2279996871948,2945.41495996162,NA,NA,0.650284891767944,108396,22.399,NA,3120,"East Asia & Pacific","Palikir",158.185,6.91771,"Lower middle income","IDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.","FM","FSM",2015,"2025-07-01",13.6470003128052,2911.16211045292,NA,NA,-0.2981158373807,108716,22.456,NA,3500,"East Asia & Pacific","Palikir",158.185,6.91771,"Lower middle income","IDA","-","Micronesia (Federated States of)","-",0,0,6,0,0,0,0,0
"Micronesia, Fed. Sts.","FM","FSM",2012,"2025-07-01",11.7189998626709,3033.16989526369,NA,NA,5.01850353045616,107890,22.324,NA,3060,"East Asia & Pacific","Palikir",158.185,6.91771,"Lower middle income","IDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.","FM","FSM",2017,"2025-07-01",12.4160003662109,3279.10779039285,NA,NA,0.58225373525489,109481,22.608,NA,3430,"East Asia & Pacific","Palikir",158.185,6.91771,"Lower middle income","IDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.","FM","FSM",2018,"2025-07-01",9.69699954986572,3566.58690371125,NA,NA,1.49840023593737,109909,22.703,NA,3380,"East Asia & Pacific","Palikir",158.185,6.91771,"Lower middle income","IDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.","FM","FSM",2016,"2025-07-01",13.5129995346069,2979.60119184048,NA,NA,-1.03746806405349,109075,22.526,NA,3420,"East Asia & Pacific","Palikir",158.185,6.91771,"Lower middle income","IDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.","FM","FSM",2013,"2025-07-01",12.3439998626709,2933.88333441237,NA,NA,1.75232737350762,108121,22.355,NA,3120,"East Asia & Pacific","Palikir",158.185,6.91771,"Lower middle income","IDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.","FM","FSM",1999,"2025-07-01",6.42491006851196,1971.17209885387,NA,NA,NA,111680,22.749,NA,1980,"East Asia & Pacific","Palikir",158.185,6.91771,"Lower middle income","IDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.","FM","FSM",2000,"2025-07-01",6.70687007904053,2081.9660133519,NA,NA,2.15851810619419,112044,22.33,NA,2120,"East Asia & Pacific","Palikir",158.185,6.91771,"Lower middle income","IDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.","FM","FSM",2019,"2025-07-01",10.2259998321533,3572.65918282222,NA,NA,1.92385170787923,110282,22.812,NA,4050,"East Asia & Pacific","Palikir",158.185,6.91771,"Lower middle income","IDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.","FM","FSM",2020,"2025-07-01",10.5389995574951,3362.02793142215,NA,NA,0.554594630853174,110916,22.933,NA,3990,"East Asia & Pacific","Palikir",158.185,6.91771,"Lower middle income","IDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","MD","MDA",2005,"2025-07-01",7.16270017623901,1034.39197746993,16.4375730372889,5.633,11.9591837222126,2888985,42.775,NA,1120,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",12065,0,569,0,0,0,0,0
"Moldova","MD","MDA",2006,"2025-07-01",7.49899005889893,1183.02481442894,19.9864928274568,4.2,12.777755783035,2880967,42.744,NA,1280,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",11680,0,1272,0,0,0,0,0
"Moldova","MD","MDA",1996,"2025-07-01",9.89663982391357,575.145455139019,25.9740288054138,7.9,23.5056772963369,2947293,46.2,NA,600,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",5826,0,0,0,0,0,0,0
"Moldova","MD","MDA",2017,"2025-07-01",5.71016979217529,3453.26727720294,14.7555707903283,1.586,6.57022997455604,2755189,42.557,94.3638229370117,3300,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",2339,0,3418,0,0,0,0,0
"Moldova","MD","MDA",2004,"2025-07-01",6.77103996276855,897.178494749468,14.9041833166833,6.374,12.5242768428228,2896023,42.99,NA,910,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",11936,0,615,0,0,0,0,0
"Moldova","MD","MDA",2008,"2025-07-01",8.23727035522461,2110.55305353857,20.413434093004,2.073,12.783047261882,2868833,42.682,NA,1870,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",5551,0,879,0,0,0,0,0
"Moldova","MD","MDA",2018,"2025-07-01",5.53887987136841,4156.44981956646,14.2811623246706,1.196,3.04505397337058,2707203,42.629,95.9159164428711,3850,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",2397,0,4537,0,0,0,0,0
"Moldova","MD","MDA",2019,"2025-07-01",6.22576999664307,4405.33418162155,15.2110207292095,1.466,4.83778351428722,2664224,42.726,95.6507568359375,4490,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",2427,0,5653,0,0,0,0,0
"Moldova","MD","MDA",2007,"2025-07-01",8.29337024688721,1531.21618590748,19.9477353546697,2.723,12.3671668414302,2874299,42.713,NA,1440,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",4913,0,909,0,0,0,0,0
"Moldova","MD","MDA",1999,"2025-07-01",4.6625599861145,399.499818596336,15.3238463265267,11.14,39.2559806891746,2930622,44.992,NA,510,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",2405,0,0,8080,0,0,0,0
"Moldova","MD","MDA",2020,"2025-07-01",6.6012601852417,4375.7788930524,17.1942044345322,1.186,3.76597122245358,2635130,42.849,96.17333984375,4360,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",2206,0,5510,0,0,0,0,0
"Moldova","MD","MDA",2010,"2025-07-01",7.5922999382019,2436.79935102421,18.2136557075206,2.937,7.4838508635085,2862354,42.62,NA,2380,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",6204,0,635,0,0,0,0,0
"Moldova","MD","MDA",2021,"2025-07-01",5.82405996322632,5274.60582195352,16.7622739221644,0.785,5.10641129002836,2595809,42.998,96.5853430388789,5270,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",2190,0,6881,0,0,0,0,0
"Moldova","MD","MDA",2022,"2025-07-01",6.11053991317749,5744.29618434435,17.5088164034295,0.897,28.7372976766236,2528654,43.173,97.6136725974109,5540,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",4799,0,7006,0,0,0,0,5
"Moldova","MD","MDA",2023,"2025-07-01",6.25268602371216,6799.58594644576,17.9303159195662,1.555,13.41701043813,2457783,43.373,NA,6250,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",5343,0,6410,0,0,0,0,5
"Moldova","MD","MDA",2003,"2025-07-01",5.42489004135132,682.319095965299,19.6795756544408,6.378,11.7460792058232,2903198,43.389,NA,710,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",11141,0,978,0,0,0,0,0
"Moldova","MD","MDA",2002,"2025-07-01",5.4979100227356,570.799866188293,20.2270292710656,6.845,5.30124390261593,2911385,43.789,NA,590,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",10121,0,1520,1000,0,0,0,0
"Moldova","MD","MDA",2016,"2025-07-01",5.67208003997803,2847.08794770479,14.376992859583,1.557,6.35930898037931,2803186,42.511,106.047653198242,3170,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",2316,0,4354,0,0,0,0,0
"Moldova","MD","MDA",2012,"2025-07-01",6.98338985443115,3044.8084324815,16.690137947323,2.151,4.54633427355292,2860324,42.558,NA,3140,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",6148,0,430,0,0,0,0,0
"Moldova","MD","MDA",2009,"2025-07-01",9.5097599029541,1898.43975710988,23.7638735972712,2.987,-0.062718596710847,2865213,42.651,NA,1950,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",5928,0,734,0,0,0,0,0
"Moldova","MD","MDA",2001,"2025-07-01",4.84684991836548,507.404076252819,14.3627249694526,7.366,9.76466285757628,2918135,44.189,NA,500,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",3731,0,2151,1000,0,0,0,0
"Moldova","MD","MDA",2011,"2025-07-01",7.13638019561768,2941.36224066021,16.5595893281307,2.648,7.6872510335619,2860699,42.589,NA,2730,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",6261,0,457,0,0,0,0,0
"Moldova","MD","MDA",2000,"2025-07-01",4.48639011383057,440.538683980372,14.6562096157709,8.539,31.2993015817783,2924668,44.589,NA,490,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",2650,0,866,8080,0,0,0,0
"Moldova","MD","MDA",2013,"2025-07-01",5.90975522994995,3321.04397795719,15.3061340306286,1.873,4.59787897363118,2859558,42.527,NA,3620,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",2210,0,877,0,0,0,0,0
"Moldova","MD","MDA",2015,"2025-07-01",5.80568695068359,2749.55137054338,13.6994347068011,1.742,9.67624033101868,2835978,42.49,105.059288024902,3290,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",2289,0,3437,0,0,0,0,0
"Moldova","MD","MDA",2014,"2025-07-01",6.33806991577148,3289.95758568777,13.9079312251112,1.425,5.08878554625879,2857815,42.496,104.383476257324,3730,"Europe & Central Asia","Chisinau",28.8497,47.0167,"Upper middle income","IBRD","-","Rep. of Moldova","-",2230,0,1440,0,0,0,0,0
"Monaco","MC","MCO",2012,"2025-07-01",1.78004002571106,165444.651378771,NA,NA,NA,34711,100,NA,NA,"Europe & Central Asia","Monaco",7.41891,43.7325,"High income","Not classified","-","Monaco","-",5,0,0,0,0,0,0,0
"Monaco","MC","MCO",2013,"2025-07-01",1.33440005779266,184940.663804718,NA,NA,NA,35447,100,NA,NA,"Europe & Central Asia","Monaco",7.41891,43.7325,"High income","Not classified","-","Monaco","-",5,0,0,0,0,0,0,0
"Monaco","MC","MCO",2000,"2025-07-01",1.25537002086639,81789.0206522549,NA,NA,NA,32455,100,151.997924804688,NA,"Europe & Central Asia","Monaco",7.41891,43.7325,"High income","Not classified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","MC","MCO",2011,"2025-07-01",1.58989000320435,179363.984221513,NA,NA,NA,33946,100,NA,NA,"Europe & Central Asia","Monaco",7.41891,43.7325,"High income","Not classified","-","Monaco","-",5,0,0,0,0,0,0,0
"Monaco","MC","MCO",2021,"2025-07-01",1.41878998279572,223823.363960226,NA,NA,NA,38527,100,NA,NA,"Europe & Central Asia","Monaco",7.41891,43.7325,"High income","Not classified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","MC","MCO",2022,"2025-07-01",1.17324995994568,226052.001905201,NA,NA,NA,38931,100,NA,NA,"Europe & Central Asia","Monaco",7.41891,43.7325,"High income","Not classified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","MC","MCO",1995,"2025-07-01",1.06456005573273,99032.2375054091,NA,NA,NA,31609,100,153.322616577148,NA,"Europe & Central Asia","Monaco",7.41891,43.7325,"High income","Not classified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","MC","MCO",2004,"2025-07-01",1.26668000221252,125160.228087598,NA,NA,NA,32307,100,NA,NA,"Europe & Central Asia","Monaco",7.41891,43.7325,"High income","Not classified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","MC","MCO",2010,"2025-07-01",1.31735002994537,161853.920622244,NA,NA,NA,33163,100,NA,NA,"Europe & Central Asia","Monaco",7.41891,43.7325,"High income","Not classified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","MC","MCO",1999,"2025-07-01",1.19526994228363,89698.1993575302,NA,NA,NA,32410,100,152.297943115234,NA,"Europe & Central Asia","Monaco",7.41891,43.7325,"High income","Not classified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","MC","MCO",1996,"2025-07-01",1.08222997188568,98561.0137425657,NA,NA,NA,31837,100,156.290313720703,NA,"Europe & Central Asia","Monaco",7.41891,43.7325,"High income","Not classified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","MC","MCO",1997,"2025-07-01",1.21240997314453,88581.7044683607,NA,NA,NA,32063,100,155.747436523438,NA,"Europe & Central Asia","Monaco",7.41891,43.7325,"High income","Not classified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","MC","MCO",1998,"2025-07-01",1.20881998538971,90947.2051224438,NA,NA,NA,32267,100,155.888656616211,NA,"Europe & Central Asia","Monaco",7.41891,43.7325,"High income","Not classified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","MC","MCO",1992,"2025-07-01",0.913609981536865,88614.926367223,NA,NA,NA,30887,100,147.547744750977,NA,"Europe & Central Asia","Monaco",7.41891,43.7325,"High income","Not classified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","MC","MCO",2009,"2025-07-01",1.35431003570557,169150.267344616,NA,NA,NA,32364,100,NA,NA,"Europe & Central Asia","Monaco",7.41891,43.7325,"High income","Not classified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","MC","MCO",2019,"2025-07-01",1.15890002250671,193746.785647412,NA,NA,NA,38109,100,NA,NA,"Europe & Central Asia","Monaco",7.41891,43.7325,"High income","Not classified","-","Monaco","-",5,0,0,0,0,0,0,0
"Monaco","MC","MCO",2014,"2025-07-01",1.02195000648499,195693.570738894,NA,NA,NA,36128,100,NA,NA,"Europe & Central Asia","Monaco",7.41891,43.7325,"High income","Not classified","-","Monaco","-",5,0,6,0,0,0,0,0
"Monaco","MC","MCO",2016,"2025-07-01",1.37246000766754,173604.753555915,NA,NA,NA,37276,100,154.156982421875,NA,"Europe & Central Asia","Monaco",7.41891,43.7325,"High income","Not classified","-","Monaco","-",5,0,0,0,0,0,0,0
"Monaco","MC","MCO",2017,"2025-07-01",1.45792996883392,170663.375247872,NA,NA,NA,37678,100,NA,NA,"Europe & Central Asia","Monaco",7.41891,43.7325,"High income","Not classified","-","Monaco","-",5,0,0,0,0,0,0,0
"Mongolia","MN","MNG",2020,"2025-07-01",4.66345500946045,4001.25193077703,15.8102434127387,6.594,3.79604026111247,3327204,68.657,95.9892657742893,3690,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",2277,0,4127,0,0,0,0,8
"Mongolia","MN","MNG",2017,"2025-07-01",4.31822395324707,3645.96708669551,13.9288663463462,6.359,4.30143105302342,3148917,68.363,NA,3200,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",2227,0,4169,0,0,0,0,5
"Mongolia","MN","MNG",2018,"2025-07-01",3.99742722511292,4107.64288528468,12.6929848143572,5.377,6.82424790145522,3208189,68.445,91.1449660838225,3650,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",2249,0,4389,0,0,0,0,5
"Mongolia","MN","MNG",2004,"2025-07-01",4.32572984695435,794.154552001815,14.467720874519,6.854,8.24115449417618,2508412,61.443,88.2544021606445,760,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",443,0,561,0,0,0,0,0
"Mongolia","MN","MNG",2019,"2025-07-01",3.65236973762512,4347.54610314873,13.1079648639038,9.269,7.30106953550723,3267673,68.543,89.1558423616889,3800,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",2364,0,4057,0,0,0,0,10
"Mongolia","MN","MNG",2016,"2025-07-01",5.20043277740479,3619.90026383792,15.9552953447701,7.235,0.733272227314397,3088856,68.297,NA,3460,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",2282,0,3831,0,0,0,0,0
"Mongolia","MN","MNG",2013,"2025-07-01",5.24104022979736,4340.14310544449,13.4571255187117,4.231,10.4906567588242,2899011,68.097,NA,4310,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",2054,0,1255,0,0,0,0,0
"Mongolia","MN","MNG",2002,"2025-07-01",7.21078014373779,570.249213248399,16.1226344161819,6.2,0.917074687184271,2449027,59.304,75.116569519043,530,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",277,0,1029,0,0,0,0,0
"Mongolia","MN","MNG",2001,"2025-07-01",4.93606424331665,524.453483552485,16.7913060350209,6.111,6.27736020484006,2417751,58.222,70.1913909912109,480,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",57,0,850,0,0,0,0,0
"Mongolia","MN","MNG",2007,"2025-07-01",4.69013023376465,1627.68787743359,13.0711686834879,7.2,9.63096309630969,2601850,64.564,NA,1400,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",1103,0,1958,0,0,0,0,0
"Mongolia","MN","MNG",1999,"2025-07-01",5.14565992355347,448.660368337533,14.6340598930806,5.848,7.56494150307371,2356813,56.623,59.1378402709961,480,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",25,0,0,0,0,0,0,0
"Mongolia","MN","MNG",2000,"2025-07-01",5.55037021636963,476.02755082717,15.3072305276316,5.993,11.5955387593327,2388299,57.133,63.0990791320801,470,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",25,0,597,0,0,0,0,0
"Mongolia","MN","MNG",2014,"2025-07-01",5.42825603485107,4126.23975800524,13.0170100980658,4.798,12.253980812976,2963113,68.163,NA,4180,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",2162,0,2204,0,0,0,0,0
"Mongolia","MN","MNG",2021,"2025-07-01",3.34389615058899,4517.61578018785,14.9127365231555,7.747,7.35281243380219,3383741,68.785,99.7959558672287,3690,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",2508,0,4673,0,0,0,0,5
"Mongolia","MN","MNG",2022,"2025-07-01",4.18056726455688,4993.51487463495,13.9186983764226,6.211,15.1479560897226,3433748,68.93,97.6302037098505,4340,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",2413,0,4940,0,0,0,0,6
"Mongolia","MN","MNG",2015,"2025-07-01",4.38715648651123,3838.92126989984,14.87177395106,4.861,5.7356828193832,3026864,68.23,NA,3770,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",2198,0,3529,0,0,0,0,0
"Mongolia","MN","MNG",1998,"2025-07-01",5.49302005767822,483.878066074871,15.6001116335624,5.755,9.35704217716551,2323809,56.669,60.0343208312988,530,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",17,0,0,0,0,0,0,0
"Mongolia","MN","MNG",2012,"2025-07-01",5.96198511123657,4328.89001905655,13.5268117672589,3.905,14.3303348325837,2839705,68.03,NA,3630,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",2111,0,941,0,0,0,0,0
"Mongolia","MN","MNG",2023,"2025-07-01",3.74101543426514,5838.63108083902,13.0063852760592,5.503,10.3475831314339,3481145,69.089,99.1215283290276,4870,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",2393,0,6327,0,0,0,0,5
"Mongolia","MN","MNG",1997,"2025-07-01",3.948970079422,515.298004947316,12.2148995996228,5.613,36.5561148948773,2291750,56.714,59.3523101806641,590,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",10,0,0,0,0,0,0,0
"Mongolia","MN","MNG",2011,"2025-07-01",4.60902976989746,3736.04201455077,12.2552375580087,4.769,8.411214953271,2786317,67.963,NA,2570,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",1982,0,1443,0,0,0,0,0
"Mongolia","MN","MNG",2009,"2025-07-01",5.14484977722168,1703.32756790019,14.1140534152111,5.86,7.61950593519404,2691115,66.58,99.4914703369141,1780,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",1490,0,2291,0,0,0,0,0
"Mongolia","MN","MNG",2010,"2025-07-01",4.64510011672974,2625.21881402433,12.688125697708,6.549,10.0462065881651,2738622,67.567,92.1322174072266,1990,"East Asia & Pacific","Ulaanbaatar",106.937,47.9129,"Upper middle income","IBRD","-","Mongolia","-",1720,0,1788,0,0,0,0,0
"Morocco","MA","MAR",1991,"2025-07-01",4.30316019058228,1292.23376464844,15.5738195976054,13.538,7.98616600790512,24799014,49.117,34.8268508911133,1260,"Middle East & North Africa","Rabat",-6.8704,33.9905,"Lower middle income","IBRD","-","Morocco","-",46,0,0,0,0,0,0,0
"Morocco","MA","MAR",1990,"2025-07-01",4.51048994064331,1229.07104492188,15.6975493484979,NA,6.78259401511006,24375551,48.391,36.4397201538086,1180,"Middle East & North Africa","Rabat",-6.8704,33.9905,"Lower middle income","IBRD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Morocco","MA","MAR",2019,"2025-07-01",5.00325679779053,3508.09765625,18.1789365690301,9.194,0.303386036590383,36210898,62.994,80.1277923583984,3510,"Middle East & North Africa","Rabat",-6.8704,33.9905,"Lower middle income","IBRD","-","Morocco","-",4642,0,8322,0,0,0,0,260
"Morocco","MA","MAR",2014,"2025-07-01",5.48276042938232,3435.40698242188,19.1051211538423,9.7,0.442310053557048,34204780,60.256,NA,3330,"Middle East & North Africa","Rabat",-6.8704,33.9905,"Lower middle income","IBRD","-","Morocco","-",1523,0,3221,0,0,0,0,13
"Morocco","MA","MAR",2015,"2025-07-01",5.13336896896362,3146.24780273438,18.1564372764046,9.46,1.5579071134626,34607588,60.809,NA,3300,"Middle East & North Africa","Rabat",-6.8704,33.9905,"Lower middle income","IBRD","-","Morocco","-",1760,0,5575,0,0,0,0,11
"Morocco","MA","MAR",2021,"2025-07-01",5.64273405075073,3785.93627929688,18.9738383456202,10.576,1.40195883962006,36954442,64.065,82.1820602416992,3630,"Middle East & North Africa","Rabat",-6.8704,33.9905,"Lower middle income","IBRD","-","Morocco","-",5385,0,12632,0,0,0,0,99
"Morocco","MA","MAR",2022,"2025-07-01",5.91224670410156,3455.39624023438,19.0589963008001,9.494,6.65704202759067,37329064,64.596,86.2332000732422,3690,"Middle East & North Africa","Rabat",-6.8704,33.9905,"Lower middle income","IBRD","-","Morocco","-",10435,0,18121,0,0,0,0,1369
"Morocco","MA","MAR",2023,"2025-07-01",6.02096939086914,3771.4462890625,18.1062323778597,9.044,6.09114152504141,37712505,65.121,89.7980422973633,3760,"Middle East & North Africa","Rabat",-6.8704,33.9905,"Lower middle income","IBRD","-","Morocco","-",8827,0,17328,0,0,0,0,880
"Morocco","MA","MAR",2020,"2025-07-01",6.28428268432617,3268.0302734375,19.4049859563358,11.223,0.705968661338261,36584208,63.532,81.3967819213867,3260,"Middle East & North Africa","Rabat",-6.8704,33.9905,"Lower middle income","IBRD","-","Morocco","-",4467,0,8239,0,0,0,0,402
"Morocco","MA","MAR",1995,"2025-07-01",4.73480987548828,1466.78820800781,18.0348883814997,14.052,6.12358164775523,26399429,51.692,37.4213600158691,1330,"Middle East & North Africa","Rabat",-6.8704,33.9905,"Lower middle income","IBRD","-","Morocco","-",300,0,0,0,0,0,0,0
"Morocco","MA","MAR",1999,"2025-07-01",4.62526988983154,1635.65673828125,15.401886989643,13.94,0.684782608695643,28027179,53.007,37.3624382019043,1550,"Middle East & North Africa","Rabat",-6.8704,33.9905,"Lower middle income","IBRD","-","Morocco","-",373,0,0,0,0,0,0,0
"Morocco","MA","MAR",2017,"2025-07-01",4.73564958572388,3296.52661132813,17.9819739836974,9.223,0.754663249323619,35446392,61.908,78.5361022949219,3160,"Middle East & North Africa","Rabat",-6.8704,33.9905,"Lower middle income","IBRD","-","Morocco","-",3089,0,6853,0,0,0,0,15
